current,dateAsString,epoch,rawIntensity,temperature,voltage,pwm
10.4,2024-10-30 12:11:12,1730290272,1011,25,0.896,70
9.9,2024-10-30 12:12:13,1730290333,1011,25,0.848,70
10.7,2024-10-30 12:13:13,1730290393,1014,25,0,70
10.5,2024-10-30 12:14:14,1730290454,1020,25,0,70
10.2,2024-10-30 12:15:14,1730290514,1011,25,0.852,70
10.3,2024-10-30 12:16:14,1730290574,1011,25,0.856,70
10.9,2024-10-30 12:17:14,1730290634,1014,25,0,70
10.3,2024-10-30 12:18:14,1730290694,1010,25,0.932,70
12.2,2024-10-30 12:19:14,1730290754,1011,25,0.92,70
11.8,2024-10-30 12:20:16,1730290816,1011,25,1.236,70
14.5,2024-10-30 12:21:16,1730290876,1014,25,0,70
11.8,2024-10-30 12:22:16,1730290936,1011,25,0.888,70
13.5,2024-10-30 12:23:16,1730290996,1011,25,0.892,70
12.1,2024-10-30 12:24:17,1730291057,1010,25,1.112,70
12.1,2024-10-30 12:25:17,1730291117,1012,25,0,70
12.5,2024-10-30 12:26:17,1730291177,1010,25,0.892,70
13.7,2024-10-30 12:27:17,1730291237,1011,25,0.892,70
12.8,2024-10-30 12:28:18,1730291298,1011,25,0.9,70
13.3,2024-10-30 12:29:18,1730291358,1009,25,1.208,70
12.5,2024-10-30 12:30:18,1730291418,1011,25,0.852,70
12.7,2024-10-30 12:31:18,1730291478,1011,25,0.968,70
12.5,2024-10-30 12:32:19,1730291539,1011,25,0.892,70
12.5,2024-10-30 12:33:19,1730291599,1014,25,0,70
13.7,2024-10-30 12:34:18,1730291658,1019,25,0.844,70
12,2024-10-30 12:35:19,1730291719,1012,25,0.076,70
11.8,2024-10-30 12:36:19,1730291779,1011,25,0.852,70
12.3,2024-10-30 12:37:19,1730291839,1014,25,0,70
13.1,2024-10-30 12:38:19,1730291899,1011,25,0.888,70
13.1,2024-10-30 12:39:20,1730291960,1018,25,0.888,70
13.2,2024-10-30 12:40:20,1730292020,1011,25,0.752,70
12.7,2024-10-30 12:41:20,1730292080,1011,25,0.896,70
13.1,2024-10-30 12:42:21,1730292141,1010,25,1.672,70
12.2,2024-10-30 12:43:21,1730292201,1019,25,0.808,70
12.6,2024-10-30 12:44:21,1730292261,1009,25,1.304,70
11.5,2024-10-30 12:45:22,1730292322,1011,25,0.844,70
11.4,2024-10-30 12:46:22,1730292382,1011,25,1.072,70
11.1,2024-10-30 12:47:22,1730292442,1009,25,1.436,70
11.5,2024-10-30 12:48:23,1730292503,1011,25,0.952,70
10.8,2024-10-30 12:49:23,1730292563,1009,25,1.216,70
10,2024-10-30 12:50:24,1730292624,1011,25,0.892,70
10.5,2024-10-30 12:51:24,1730292684,1010,25,1.012,70
11.5,2024-10-30 12:52:24,1730292744,1011,25,0.956,70
10,2024-10-30 12:53:24,1730292804,1011,25,0.888,70
10.8,2024-10-30 12:54:24,1730292864,1011,25,0.848,70
10,2024-10-30 12:55:25,1730292925,1011,25,0.784,70
11,2024-10-30 12:56:25,1730292985,1011,25,0.892,70
11.2,2024-10-30 12:57:25,1730293045,1011,25,0.852,70
11,2024-10-30 12:58:25,1730293105,1011,25,0.856,70
10.8,2024-10-30 12:59:25,1730293165,1019,25,0.852,70
10.9,2024-10-30 13:00:26,1730293226,1009,25,1.256,80
11,2024-10-30 13:01:26,1730293286,1011,25,0.956,80
10,2024-10-30 13:02:26,1730293346,1011,25,0.464,80
10.7,2024-10-30 13:03:26,1730293406,1019,25,0.888,80
10.6,2024-10-30 13:04:27,1730293467,1009,25,1.516,80
10.6,2024-10-30 13:05:27,1730293527,1011,25,0.86,80
10.5,2024-10-30 13:06:27,1730293587,1011,25,0.856,80
10.6,2024-10-30 13:07:28,1730293648,1011,25,0.912,80
10.8,2024-10-30 13:08:28,1730293708,1012,25,0.412,80
10.8,2024-10-30 13:09:28,1730293768,1011,25,0.852,80
10.2,2024-10-30 13:10:28,1730293828,1011,25,0.928,80
10.5,2024-10-30 13:11:29,1730293889,1009,25,1.184,80
10.2,2024-10-30 13:12:30,1730293950,1011,25,0,80
10.6,2024-10-30 13:13:30,1730294010,1011,25,0.848,80
10.4,2024-10-30 13:14:30,1730294070,1014,25,0,80
10.6,2024-10-30 13:15:31,1730294131,1011,25,0.928,80
10.4,2024-10-30 13:16:31,1730294191,1012,25,0.052,80
10.5,2024-10-30 13:17:31,1730294251,1019,25,0.856,80
10.5,2024-10-30 13:18:32,1730294312,1014,25,0,80
10.4,2024-10-30 13:19:32,1730294372,1010,25,1.236,80
10.1,2024-10-30 13:20:32,1730294432,1011,25,0.172,80
10.1,2024-10-30 13:21:33,1730294493,1011,25,1.58,80
10.1,2024-10-30 13:22:33,1730294553,1019,25,0.856,80
10.1,2024-10-30 13:23:33,1730294613,1012,25,0.824,80
10.5,2024-10-30 13:24:33,1730294673,1010,25,0.94,80
10.1,2024-10-30 13:25:34,1730294734,1011,25,0.848,80
10.6,2024-10-30 13:26:34,1730294794,1014,25,0.464,80
10.1,2024-10-30 13:27:35,1730294855,1011,25,0.888,80
10.2,2024-10-30 13:28:35,1730294915,1011,25,0.852,80
10.3,2024-10-30 13:29:35,1730294975,1009,25,1.304,80
10.5,2024-10-30 13:30:35,1730295035,1019,25,0.936,80
10.4,2024-10-30 13:31:35,1730295095,1010,25,0.936,80
10,2024-10-30 13:32:36,1730295156,1012,25,0.112,80
10.2,2024-10-30 13:33:36,1730295216,1011,25,0,80
10.3,2024-10-30 13:34:36,1730295276,1011,25,0.884,80
9.8,2024-10-30 13:35:37,1730295337,1020,25,0.1,80
10,2024-10-30 13:36:37,1730295397,1011,25,0.924,80
10,2024-10-30 13:37:37,1730295457,1014,25,0,80
10,2024-10-30 13:38:37,1730295517,1011,25,0.888,80
9.8,2024-10-30 13:39:37,1730295577,1011,25,0.892,80
10,2024-10-30 13:40:38,1730295638,1014,25,0,80
9.9,2024-10-30 13:41:38,1730295698,1011,25,0.84,80
10.2,2024-10-30 13:42:38,1730295758,1010,25,0.936,80
9.6,2024-10-30 13:43:38,1730295818,1011,25,0.948,80
10.1,2024-10-30 13:44:38,1730295878,1011,25,0.872,80
9.8,2024-10-30 13:45:39,1730295939,1011,25,0.888,80
9.6,2024-10-30 13:46:39,1730295999,1012,25,0.852,80
10,2024-10-30 13:47:39,1730296059,1010,25,0.896,80
9.6,2024-10-30 13:48:39,1730296119,1014,25,0,80
9.7,2024-10-30 13:49:41,1730296181,1012,25,0.824,80
10,2024-10-30 13:50:41,1730296241,1014,25,0.112,80
9.3,2024-10-30 13:51:41,1730296301,1011,25,0,80
9.6,2024-10-30 13:52:42,1730296362,1014,25,0,80
9.7,2024-10-30 13:53:42,1730296422,1019,25,0.852,80
9.8,2024-10-30 13:54:42,1730296482,1011,25,0.892,80
9.5,2024-10-30 13:55:43,1730296543,1011,25,0.892,80
9.8,2024-10-30 13:56:43,1730296603,1011,25,0.892,80
9.5,2024-10-30 13:57:43,1730296663,1010,25,1.112,80
9.5,2024-10-30 13:58:43,1730296723,1012,25,0.64,80
9.3,2024-10-30 13:59:44,1730296784,1016,25,1.132,80
8.6,2024-10-30 14:00:44,1730296844,1011,25,0.884,100
8.9,2024-10-30 14:01:44,1730296904,1014,25,0,100
8.8,2024-10-30 14:02:45,1730296965,1009,25,1.548,100
8.8,2024-10-30 14:03:45,1730297025,1011,25,0.884,100
8.8,2024-10-30 14:04:46,1730297086,1011,25,0.884,100
8.8,2024-10-30 14:05:46,1730297146,1011,25,0.856,100
8.6,2024-10-30 14:06:47,1730297207,1010,25,1.06,100
8.7,2024-10-30 14:07:47,1730297267,1009,25,1.42,100
8.8,2024-10-30 14:08:48,1730297328,1012,25,0.1,100
8.4,2024-10-30 14:09:48,1730297388,1011,25,1.636,100
8.4,2024-10-30 14:10:49,1730297449,1011,25,0.836,100
8.3,2024-10-30 14:11:49,1730297509,1011,25,0.892,100
8.4,2024-10-30 14:12:49,1730297569,1011,25,0.856,100
8.7,2024-10-30 14:13:49,1730297629,1011,25,0.896,100
36.5,2024-10-30 14:14:49,1730297689,1011,25,0.884,100
8.7,2024-10-30 14:15:49,1730297749,1011,25,0.844,100
8.9,2024-10-30 14:16:49,1730297809,1011,25,0.884,100
8.1,2024-10-30 14:17:49,1730297869,1011,25,1.336,100
8.9,2024-10-30 14:18:50,1730297930,1011,25,0.884,100
8.3,2024-10-30 14:19:50,1730297990,1009,25,1.432,100
8.8,2024-10-30 14:20:50,1730298050,1009,25,1.228,100
8.8,2024-10-30 14:21:50,1730298110,1011,25,0.888,100
8.5,2024-10-30 14:22:51,1730298171,1011,25,0.916,100
8.4,2024-10-30 14:23:51,1730298231,1011,25,0.896,100
8.1,2024-10-30 14:24:51,1730298291,1011,25,0.856,100
8.3,2024-10-30 14:25:51,1730298351,1009,25,1.284,100
8.3,2024-10-30 14:26:51,1730298411,1010,25,1.044,100
8.4,2024-10-30 14:27:52,1730298472,1014,25,0,100
8.4,2024-10-30 14:28:52,1730298532,1009,25,1.216,100
8.4,2024-10-30 14:29:52,1730298592,1011,25,0.872,100
8.3,2024-10-30 14:30:53,1730298653,1012,25,0,100
8.5,2024-10-30 14:31:53,1730298713,1011,25,1.596,100
8.4,2024-10-30 14:32:53,1730298773,1012,25,0,100
8.4,2024-10-30 14:33:54,1730298834,1010,25,0.932,100
8.6,2024-10-30 14:34:54,1730298894,1011,25,0.888,100
35.8,2024-10-30 14:35:54,1730298954,1011,25,0.86,100
35.3,2024-10-30 14:36:55,1730299015,1011,25,0.884,100
33.1,2024-10-30 14:37:55,1730299075,1010,25,0.94,100
34.3,2024-10-30 14:38:55,1730299135,1011,25,0.872,100
31.6,2024-10-30 14:39:55,1730299195,1011,25,0.892,100
32.2,2024-10-30 14:40:55,1730299255,1021,25,0,100
34.4,2024-10-30 14:41:55,1730299315,1014,25,0,100
7.4,2024-10-30 14:42:55,1730299375,1011,25,0.212,100
8.1,2024-10-30 14:43:55,1730299435,1011,25,1.732,100
8.5,2024-10-30 14:44:55,1730299495,1012,25,0.176,100
8.4,2024-10-30 14:45:56,1730299556,1011,25,0.892,100
8.1,2024-10-30 14:46:56,1730299616,1010,25,0.852,100
8.2,2024-10-30 14:47:57,1730299677,1011,25,0.9,100
8.3,2024-10-30 14:48:57,1730299737,1011,25,0.892,100
8.7,2024-10-30 14:49:57,1730299797,1011,25,0.864,100
8.6,2024-10-30 14:50:57,1730299857,1011,25,0.88,100
8.6,2024-10-30 14:51:57,1730299917,1010,25,1.104,100
8.7,2024-10-30 14:52:57,1730299977,1011,25,0.856,100
8.4,2024-10-30 14:53:58,1730300038,1011,25,0,100
8.4,2024-10-30 14:54:58,1730300098,1011,25,1.4,100
8.6,2024-10-30 14:55:58,1730300158,1010,25,1.12,100
8.3,2024-10-30 14:56:58,1730300218,1011,25,0.448,100
8.5,2024-10-30 14:57:58,1730300278,1012,25,0.084,100
8.6,2024-10-30 14:58:59,1730300339,1009,25,1.388,100
8.5,2024-10-30 14:59:59,1730300399,1011,25,0.884,100
7.9,2024-10-30 15:00:59,1730300459,1011,25,0.6,130
8.5,2024-10-30 15:01:59,1730300519,1011,25,0.964,130
8.3,2024-10-30 15:03:00,1730300580,1019,25,0.848,130
8,2024-10-30 15:04:01,1730300641,1011,25,0.716,130
8.4,2024-10-30 15:05:02,1730300702,1011,25,0.888,130
7.7,2024-10-30 15:06:02,1730300762,1011,25,0.852,130
8.6,2024-10-30 15:07:02,1730300822,1011,25,0.836,130
8.7,2024-10-30 15:08:03,1730300883,1011,25,0.892,130
8.6,2024-10-30 15:09:03,1730300943,1011,25,0.856,130
8.7,2024-10-30 15:10:03,1730301003,1012,25,0.604,130
8.8,2024-10-30 15:11:04,1730301064,1011,25,0.86,130
8.5,2024-10-30 15:12:04,1730301124,1011,25,0.892,130
8.4,2024-10-30 15:13:04,1730301184,1009,25,1.56,130
8.1,2024-10-30 15:14:04,1730301244,1011,25,0.848,130
8.5,2024-10-30 15:15:04,1730301304,1011,25,0.856,130
8.5,2024-10-30 15:16:04,1730301364,1012,25,0.672,130
8.4,2024-10-30 15:17:05,1730301425,1011,25,0.852,130
8.4,2024-10-30 15:18:05,1730301485,1011,25,0.848,130
8.5,2024-10-30 15:19:05,1730301545,1009,25,1.192,130
8.5,2024-10-30 15:20:05,1730301605,1011,25,0.852,130
8.4,2024-10-30 15:21:05,1730301665,1009,25,1.692,130
8.4,2024-10-30 15:22:06,1730301726,1018,25,0.956,130
8.4,2024-10-30 15:23:07,1730301787,1009,25,1.48,130
8.2,2024-10-30 15:24:07,1730301847,1012,25,0.192,130
8.6,2024-10-30 15:25:07,1730301907,1012,25,0.82,130
8.6,2024-10-30 15:26:08,1730301968,1010,25,0.892,130
8.5,2024-10-30 15:27:08,1730302028,1010,25,0.936,130
8.5,2024-10-30 15:28:08,1730302088,1008,25,1.268,130
8.5,2024-10-30 15:29:08,1730302148,1009,25,1.752,130
8.6,2024-10-30 15:30:08,1730302208,1019,25,0.836,130
9,2024-10-30 15:31:09,1730302269,1016,25,1.152,130
8.6,2024-10-30 15:32:09,1730302329,1011,25,0.852,130
8.7,2024-10-30 15:33:10,1730302390,1011,25,0.884,130
9.2,2024-10-30 15:34:10,1730302450,1012,25,0.072,130
8.3,2024-10-30 15:35:10,1730302510,1009,25,1.168,130
8.1,2024-10-30 15:36:11,1730302571,1011,25,0.848,130
8.4,2024-10-30 15:37:11,1730302631,1011,25,0.852,130
8.8,2024-10-30 15:38:11,1730302691,1010,25,1.144,130
8.6,2024-10-30 15:39:12,1730302752,1020,25,0,130
8.4,2024-10-30 15:40:11,1730302811,1016,25,1.324,130
8.3,2024-10-30 15:41:12,1730302872,1011,25,0.88,130
10.5,2024-10-30 15:42:12,1730302932,1014,25,0,130
8.5,2024-10-30 15:43:12,1730302992,1011,25,0.86,130
8.5,2024-10-30 15:44:13,1730303053,1010,25,0.888,130
9.6,2024-10-30 15:45:13,1730303113,1011,25,0.9,130
8.4,2024-10-30 15:46:14,1730303174,1011,25,0.892,130
8.3,2024-10-30 15:47:14,1730303234,1011,25,0.852,130
8.6,2024-10-30 15:48:14,1730303294,1010,25,1.112,130
8.4,2024-10-30 15:49:14,1730303354,1011,25,1.056,130
8.4,2024-10-30 15:50:15,1730303415,1010,25,1.06,130
7.8,2024-10-30 15:51:15,1730303475,1011,25,0.852,130
8.7,2024-10-30 15:52:16,1730303536,1012,25,0.828,130
8.2,2024-10-30 15:53:16,1730303596,1011,25,0.888,130
7.8,2024-10-30 15:54:16,1730303656,1011,25,0.844,130
8.3,2024-10-30 15:55:17,1730303717,1011,25,0.892,130
8.1,2024-10-30 15:56:17,1730303777,1011,25,0.852,130
8.3,2024-10-30 15:57:17,1730303837,1019,25,0.892,130
8.2,2024-10-30 15:58:18,1730303898,1009,25,1.24,130
8.6,2024-10-30 15:59:18,1730303958,1019,25,0.86,130
8.9,2024-10-30 16:00:18,1730304018,1012,25,0.136,150
10.7,2024-10-30 16:01:19,1730304079,1011,25,0.836,150
10.3,2024-10-30 16:02:19,1730304139,1010,25,1.756,150
9.3,2024-10-30 16:03:19,1730304199,1014,25,0,150
9.3,2024-10-30 16:04:19,1730304259,1014,25,0,150
8,2024-10-30 16:05:19,1730304319,1012,25,0,150
8.3,2024-10-30 16:06:19,1730304379,1011,25,0.852,150
8.9,2024-10-30 16:07:20,1730304440,1011,25,0.892,150
7.5,2024-10-30 16:08:20,1730304500,1011,25,0,150
7.6,2024-10-30 16:09:20,1730304560,1012,25,0.064,150
8,2024-10-30 16:10:20,1730304620,1011,25,0.864,150
8.6,2024-10-30 16:11:20,1730304680,1011,25,0.856,150
8.7,2024-10-30 16:12:20,1730304740,1011,25,0.944,150
9.9,2024-10-30 16:13:21,1730304801,1011,25,0.892,150
10,2024-10-30 16:14:21,1730304861,1018,25,0.856,150
8,2024-10-30 16:15:21,1730304921,1011,25,0.848,150
8.2,2024-10-30 16:16:22,1730304982,1010,25,0.896,150
10.1,2024-10-30 16:17:22,1730305042,1014,25,0,150
7.7,2024-10-30 16:18:22,1730305102,1011,25,0.852,150
8.7,2024-10-30 16:19:23,1730305163,1016,25,1.196,150
8.6,2024-10-30 16:20:23,1730305223,1021,25,0,150
8.4,2024-10-30 16:21:23,1730305283,1019,25,0.9,150
8.6,2024-10-30 16:22:24,1730305344,1011,25,0.9,150
8.2,2024-10-30 16:23:24,1730305404,1011,25,0.856,150
8.5,2024-10-30 16:24:25,1730305465,1021,25,0,150
8.5,2024-10-30 16:25:25,1730305525,1010,25,1.132,150
8.5,2024-10-30 16:26:25,1730305585,1011,25,0.848,150
8.6,2024-10-30 16:27:26,1730305646,1010,25,0.896,150
8.5,2024-10-30 16:28:26,1730305706,1010,25,1.088,150
7.7,2024-10-30 16:29:27,1730305767,1010,25,0.852,150
8.2,2024-10-30 16:30:27,1730305827,1010,25,1.192,150
8.2,2024-10-30 16:31:27,1730305887,1018,25,0.9,150
8.3,2024-10-30 16:32:27,1730305947,1017,25,1.62,150
8.2,2024-10-30 16:33:27,1730306007,1011,25,0.844,150
7.8,2024-10-30 16:34:27,1730306067,1012,25,0.8,150
7.5,2024-10-30 16:35:27,1730306127,1010,25,0.896,150
7.7,2024-10-30 16:36:28,1730306188,1009,25,1.676,150
7.4,2024-10-30 16:37:27,1730306247,1011,25,0.86,150
8.8,2024-10-30 16:38:28,1730306308,1021,25,0,150
8.5,2024-10-30 16:39:28,1730306368,1011,25,0.84,150
8.7,2024-10-30 16:40:29,1730306429,1010,25,0.896,150
8.6,2024-10-30 16:41:29,1730306489,1011,25,0.864,150
8.5,2024-10-30 16:42:30,1730306550,1011,25,0.844,150
7.9,2024-10-30 16:43:30,1730306610,1014,25,0,150
7.8,2024-10-30 16:44:31,1730306671,1010,25,0.856,150
7,2024-10-30 16:45:31,1730306731,1011,25,0.736,150
7.5,2024-10-30 16:46:32,1730306792,1014,25,0,150
7.4,2024-10-30 16:47:32,1730306852,1011,25,0.856,150
7.1,2024-10-30 16:48:32,1730306912,1010,25,0.908,150
7.4,2024-10-30 16:49:33,1730306973,1008,25,1.528,150
7.4,2024-10-30 16:50:32,1730307032,1010,25,0.952,150
7.3,2024-10-30 16:51:33,1730307093,1011,25,0.904,150
8.9,2024-10-30 16:52:32,1730307152,1010,25,0.9,150
8.7,2024-10-30 16:53:33,1730307213,1011,25,0.9,150
7,2024-10-30 16:54:34,1730307274,1012,25,0.092,150
6.9,2024-10-30 16:55:34,1730307334,1009,25,1.544,150
6.9,2024-10-30 16:56:33,1730307393,1010,25,0.92,150
6.7,2024-10-30 16:57:33,1730307453,1011,25,0.896,150
6.5,2024-10-30 16:58:35,1730307515,1011,25,0.9,150
6.7,2024-10-30 16:59:35,1730307575,1012,25,0.088,150
6.5,2024-10-30 17:00:34,1730307634,1012,25,0.088,150
6.5,2024-10-30 17:01:35,1730307695,1011,25,0.856,150
6.3,2024-10-30 17:02:35,1730307755,1018,25,0.844,150
6.4,2024-10-30 17:03:36,1730307816,1019,25,0.864,150
6.3,2024-10-30 17:04:36,1730307876,1011,25,1.492,150
6,2024-10-30 17:05:36,1730307936,1010,25,1.164,150
6.2,2024-10-30 17:06:36,1730307996,1019,25,0.892,150
7.7,2024-10-30 17:07:37,1730308057,1010,25,0.852,150
7,2024-10-30 17:08:37,1730308117,1010,25,0.832,150
6.7,2024-10-30 17:09:37,1730308177,1010,25,0.892,150
6.9,2024-10-30 17:10:38,1730308238,1011,25,0.86,150
6.3,2024-10-30 17:11:37,1730308297,1010,25,0.9,150
6.1,2024-10-30 17:12:38,1730308358,1011,25,0,150
6.8,2024-10-30 17:13:38,1730308418,1012,25,0.088,150
6.2,2024-10-30 17:14:39,1730308479,1010,25,0.86,150
6,2024-10-30 17:15:39,1730308539,1014,25,0,150
6.1,2024-10-30 17:16:38,1730308598,1010,25,0.908,150
5.7,2024-10-30 17:17:38,1730308658,1011,25,0.828,150
5.3,2024-10-30 17:18:39,1730308719,1011,25,0.904,150
4.7,2024-10-30 17:19:40,1730308780,1011,25,0.86,150
4.8,2024-10-30 17:20:40,1730308840,1010,25,0.9,150
5,2024-10-30 17:21:40,1730308900,1012,25,0.716,150
5,2024-10-30 17:22:40,1730308960,1010,25,0.9,150
4.5,2024-10-30 17:23:40,1730309020,1011,25,0.864,150
4.5,2024-10-30 17:24:41,1730309081,1010,25,0.896,150
4.6,2024-10-30 17:25:41,1730309141,1010,25,0.908,150
4.2,2024-10-30 17:26:41,1730309201,1010,25,0.86,150
4.3,2024-10-30 17:27:42,1730309262,1010,25,0.928,150
4.3,2024-10-30 17:28:42,1730309322,1011,25,0.792,150
4.1,2024-10-30 17:29:42,1730309382,1009,25,1.324,150
4.2,2024-10-30 17:30:43,1730309443,1011,25,0.856,150
3.7,2024-10-30 17:31:43,1730309503,1020,25,0.632,150
3.4,2024-10-30 17:32:44,1730309564,1011,25,0.856,150
3,2024-10-30 17:33:44,1730309624,1009,25,1.5,150
2.7,2024-10-30 17:34:44,1730309684,1010,25,0.896,150
2,2024-10-30 17:35:44,1730309744,1011,25,0.896,150
1.8,2024-10-30 17:36:45,1730309805,1011,25,0.8,150
2,2024-10-30 17:37:44,1730309864,1011,25,0.896,150
1.8,2024-10-30 17:38:45,1730309925,1020,25,0,150
1.7,2024-10-30 17:39:45,1730309985,1011,25,0.896,150
1.4,2024-10-30 17:40:46,1730310046,1011,25,0,150
1,2024-10-30 17:41:46,1730310106,1010,25,0.9,150
1.2,2024-10-30 17:42:46,1730310166,1010,25,0.904,150
1,2024-10-30 17:43:47,1730310227,1012,25,0,150
1.1,2024-10-30 17:44:47,1730310287,1010,25,0.86,150
0.6,2024-10-30 17:45:47,1730310347,1011,25,0.856,150
0.7,2024-10-30 17:46:48,1730310408,1011,25,0.36,150
0.6,2024-10-30 17:47:48,1730310468,1010,25,0.904,150
0.5,2024-10-30 17:48:48,1730310528,1010,25,0.896,150
0.7,2024-10-30 17:49:49,1730310589,1014,25,0,150
0.5,2024-10-30 17:50:49,1730310649,1010,25,1.084,150
0.4,2024-10-30 17:51:50,1730310710,1010,25,0.9,150
0.6,2024-10-30 17:52:50,1730310770,1016,25,1.132,150
0.4,2024-10-30 17:53:51,1730310831,1010,25,0.86,150
0.2,2024-10-30 17:54:51,1730310891,1011,25,0.344,150
0,2024-10-30 17:55:51,1730310951,1011,25,0.896,150
0.2,2024-10-30 17:56:51,1730311011,1010,25,1.16,150
-0.1,2024-10-30 17:57:52,1730311072,1019,25,0.144,150
0.2,2024-10-30 17:58:52,1730311132,1014,25,0,150
0,2024-10-30 17:59:53,1730311193,1018,25,0.868,150
-0.3,2024-10-30 18:00:53,1730311253,1010,25,1.096,150
-0.3,2024-10-30 18:01:53,1730311313,1010,25,1.004,150
-0.3,2024-10-30 18:02:53,1730311373,1010,25,0.932,150
-0.2,2024-10-30 18:03:54,1730311434,1009,25,1.176,150
0,2024-10-30 18:04:54,1730311494,1012,25,0,150
-0.1,2024-10-30 18:05:54,1730311554,1010,25,1.124,150
-0.2,2024-10-30 18:06:55,1730311615,1008,25,1.628,150
-0.4,2024-10-30 18:07:55,1730311675,1012,25,0.088,150
0,2024-10-30 18:08:55,1730311735,1010,25,0.856,150
-0.1,2024-10-30 18:09:56,1730311796,1014,25,0,150
-0.4,2024-10-30 18:10:56,1730311856,1011,25,0.864,150
0.1,2024-10-30 18:11:56,1730311916,1011,25,0.816,150
0.1,2024-10-30 18:12:57,1730311977,1009,25,1.18,150
-0.2,2024-10-30 18:13:56,1730312036,1012,25,0,150
-0.2,2024-10-30 18:14:57,1730312097,1014,25,0,150
-0.3,2024-10-30 18:15:57,1730312157,1010,25,0.9,150
-0.2,2024-10-30 18:16:57,1730312217,1017,25,1.532,150
-0.1,2024-10-30 18:17:57,1730312277,1011,25,0.896,150
-0.3,2024-10-30 18:18:58,1730312338,1012,25,0.168,150
-0.2,2024-10-30 18:19:58,1730312398,1010,25,1.048,150
-0.3,2024-10-30 18:20:58,1730312458,1008,25,1.584,150
-0.1,2024-10-30 18:21:59,1730312519,1008,25,1.396,150
-0.3,2024-10-30 18:22:59,1730312579,1010,25,0.896,150
-0.1,2024-10-30 18:23:59,1730312639,1011,25,0.876,150
32.5,2024-10-31 13:57:02,1730383022,994,25,1.132,80
12.8,2024-10-31 13:58:02,1730383082,994,25,1.048,80
10.8,2024-10-31 13:59:02,1730383142,1002,25,1.244,80
36.3,2024-10-31 14:00:03,1730383203,988,25,0.888,100
33.5,2024-10-31 14:01:03,1730383263,997,25,0.896,100
34.4,2024-10-31 14:02:03,1730383323,1000,25,0.944,100
32.1,2024-10-31 14:03:04,1730383384,1010,25,0.852,100
32.7,2024-10-31 14:04:04,1730383444,1011,25,1.584,100
31.2,2024-10-31 14:05:05,1730383505,1014,25,0,100
29.5,2024-10-31 14:06:06,1730383566,1011,25,0,100
31.6,2024-10-31 14:07:06,1730383626,1011,25,0.852,100
32.4,2024-10-31 14:08:06,1730383686,1011,25,0.82,100
32.2,2024-10-31 14:09:06,1730383746,1021,25,0,100
33.6,2024-10-31 14:10:06,1730383806,1011,25,0.916,100
33.1,2024-10-31 14:11:06,1730383866,1010,25,1.044,100
31.7,2024-10-31 14:12:07,1730383927,1011,25,0.856,100
30.4,2024-10-31 14:13:08,1730383988,1014,25,0.128,100
32.5,2024-10-31 14:14:07,1730384047,1014,25,0,100
32.3,2024-10-31 14:15:08,1730384108,1011,25,0.896,100
32.2,2024-10-31 14:16:08,1730384168,1010,25,1.144,100
32.2,2024-10-31 14:17:10,1730384230,1020,25,0.092,100
32.1,2024-10-31 14:18:10,1730384290,1011,25,0.888,100
32.1,2024-10-31 14:19:10,1730384350,1014,25,0,100
32.1,2024-10-31 14:20:10,1730384410,1011,25,0.852,100
33.8,2024-10-31 14:21:10,1730384470,1011,25,0.844,100
33.7,2024-10-31 14:22:11,1730384531,1011,25,0.848,100
34.8,2024-10-31 14:23:12,1730384592,1011,25,0.856,100
33.4,2024-10-31 14:24:12,1730384652,1011,25,0.92,100
34.1,2024-10-31 14:25:12,1730384712,1011,25,0.836,100
34.8,2024-10-31 14:26:12,1730384772,1019,25,0.888,100
32.8,2024-10-31 14:27:12,1730384832,1009,25,1.54,100
8.6,2024-10-31 14:28:13,1730384893,1021,25,0.092,100
9.1,2024-10-31 14:29:13,1730384953,1011,25,0.892,100
8.7,2024-10-31 14:30:14,1730385014,1011,25,0,100
7.8,2024-10-31 14:31:14,1730385074,1011,25,0.856,100
7.6,2024-10-31 14:32:14,1730385134,1012,25,0.408,100
7.2,2024-10-31 14:33:14,1730385194,1011,25,0.448,100
8.5,2024-10-31 14:34:15,1730385255,1009,25,1.42,100
8.1,2024-10-31 14:35:15,1730385315,1009,25,1.188,100
8.5,2024-10-31 14:36:15,1730385375,1010,25,0.976,100
8.3,2024-10-31 14:37:15,1730385435,1011,25,0.888,100
8.4,2024-10-31 14:38:16,1730385496,1021,25,0,100
8.7,2024-10-31 14:39:17,1730385557,1019,25,1.572,100
8.5,2024-10-31 14:40:17,1730385617,1021,25,0,100
8.7,2024-10-31 14:41:17,1730385677,1011,25,0.86,100
8.4,2024-10-31 14:42:17,1730385737,1010,25,1.124,100
8.5,2024-10-31 14:43:17,1730385797,1011,25,0.892,100
8.4,2024-10-31 14:44:18,1730385858,1019,25,0.856,100
8.7,2024-10-31 14:45:18,1730385918,1020,25,0.148,100
31.5,2024-10-31 14:46:18,1730385978,1009,25,1.384,100
33.1,2024-10-31 14:47:18,1730386038,1011,25,1.52,100
29.9,2024-10-31 14:48:18,1730386098,1011,25,0.892,100
30.5,2024-10-31 14:49:18,1730386158,1012,25,0.84,100
31.6,2024-10-31 14:50:19,1730386219,1011,25,0.888,100
32.1,2024-10-31 14:51:20,1730386280,1019,25,0.852,100
30.7,2024-10-31 14:52:20,1730386340,1010,25,1.116,100
